--- Detection Log Started: 2025-07-14 11:50:53 ---
Video Source: c:\Users\adity\Desktop\OBJDETECT\data\firedata2.mp4
Base Model: yolov8x.pt
Fire Model: yolofirenew.pt
--------------------------------------------------
[2025-07-14 11:50:53.304 | Frame 0] Base YOLO model loaded: yolov8x.pt
[2025-07-14 11:52:10.630 | Frame 110] Detected VEHICLE: Truck 0.85 (Conf: 0.85, BBox: [597, 429, 845, 619])
[2025-07-14 11:52:10.630 | Frame 110] Detected FIRE: FIRE 0.53 (Conf: 0.53, BBox: [277, 182, 328, 235])
[2025-07-14 11:52:11.167 | Frame 111] Detected HUMAN: Person 0.94 (Conf: 0.94, BBox: [317, 506, 505, 681])
[2025-07-14 11:52:11.167 | Frame 111] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [128, 518, 309, 679])
[2025-07-14 11:52:11.167 | Frame 111] Detected VEHICLE: Car 0.85 (Conf: 0.85, BBox: [1028, 628, 1213, 681])
[2025-07-14 11:52:11.167 | Frame 111] Detected VEHICLE: Car 0.81 (Conf: 0.81, BBox: [822, 631, 1035, 682])
[2025-07-14 11:52:11.167 | Frame 111] Detected VEHICLE: Truck 0.74 (Conf: 0.74, BBox: [572, 589, 825, 681])
[2025-07-14 11:52:11.167 | Frame 111] Detected VEHICLE: Car 0.65 (Conf: 0.65, BBox: [572, 589, 825, 681])
[2025-07-14 11:52:11.167 | Frame 111] Detected FIRE: FIRE 0.80 (Conf: 0.80, BBox: [661, 199, 764, 394])
[2025-07-14 11:52:11.167 | Frame 111] Detected FIRE: FIRE 0.62 (Conf: 0.62, BBox: [879, 382, 988, 436])
[2025-07-14 11:52:11.706 | Frame 112] Detected HUMAN: Person 0.94 (Conf: 0.94, BBox: [317, 506, 505, 681])
[2025-07-14 11:52:11.706 | Frame 112] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [128, 518, 310, 680])
[2025-07-14 11:52:11.706 | Frame 112] Detected VEHICLE: Car 0.85 (Conf: 0.85, BBox: [1028, 628, 1213, 681])
[2025-07-14 11:52:11.706 | Frame 112] Detected VEHICLE: Car 0.81 (Conf: 0.81, BBox: [822, 631, 1035, 682])
[2025-07-14 11:52:11.706 | Frame 112] Detected VEHICLE: Truck 0.74 (Conf: 0.74, BBox: [572, 589, 825, 681])
[2025-07-14 11:52:11.706 | Frame 112] Detected VEHICLE: Car 0.66 (Conf: 0.66, BBox: [572, 589, 825, 681])
[2025-07-14 11:52:11.706 | Frame 112] Detected FIRE: FIRE 0.80 (Conf: 0.80, BBox: [661, 199, 764, 394])
[2025-07-14 11:52:11.706 | Frame 112] Detected FIRE: FIRE 0.62 (Conf: 0.62, BBox: [879, 382, 989, 436])
[2025-07-14 11:52:12.219 | Frame 113] Detected HUMAN: Person 0.94 (Conf: 0.94, BBox: [317, 506, 505, 681])
[2025-07-14 11:52:12.219 | Frame 113] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [128, 518, 310, 680])
[2025-07-14 11:52:12.219 | Frame 113] Detected VEHICLE: Car 0.85 (Conf: 0.85, BBox: [1030, 628, 1213, 682])
[2025-07-14 11:52:12.219 | Frame 113] Detected VEHICLE: Car 0.81 (Conf: 0.81, BBox: [823, 631, 1035, 682])
[2025-07-14 11:52:12.219 | Frame 113] Detected VEHICLE: Car 0.81 (Conf: 0.81, BBox: [572, 591, 824, 681])
[2025-07-14 11:52:12.219 | Frame 113] Detected VEHICLE: Truck 0.79 (Conf: 0.79, BBox: [573, 591, 824, 681])
[2025-07-14 11:52:12.219 | Frame 113] Detected FIRE: FIRE 0.79 (Conf: 0.79, BBox: [661, 199, 764, 396])
[2025-07-14 11:52:12.219 | Frame 113] Detected FIRE: FIRE 0.64 (Conf: 0.64, BBox: [879, 379, 989, 436])
[2025-07-14 11:52:12.736 | Frame 114] Detected HUMAN: Person 0.94 (Conf: 0.94, BBox: [317, 506, 505, 681])
[2025-07-14 11:52:12.737 | Frame 114] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [129, 518, 310, 680])
[2025-07-14 11:52:12.737 | Frame 114] Detected VEHICLE: Car 0.87 (Conf: 0.87, BBox: [1029, 628, 1213, 681])
[2025-07-14 11:52:12.737 | Frame 114] Detected VEHICLE: Truck 0.82 (Conf: 0.82, BBox: [573, 591, 825, 682])
[2025-07-14 11:52:12.737 | Frame 114] Detected VEHICLE: Car 0.80 (Conf: 0.80, BBox: [825, 631, 1035, 682])
[2025-07-14 11:52:12.737 | Frame 114] Detected VEHICLE: Car 0.74 (Conf: 0.74, BBox: [573, 591, 825, 681])
[2025-07-14 11:52:12.737 | Frame 114] Detected FIRE: FIRE 0.77 (Conf: 0.77, BBox: [662, 200, 765, 396])
[2025-07-14 11:52:12.737 | Frame 114] Detected FIRE: FIRE 0.66 (Conf: 0.66, BBox: [880, 380, 989, 436])
[2025-07-14 11:52:13.271 | Frame 115] Detected HUMAN: Person 0.93 (Conf: 0.93, BBox: [318, 506, 506, 681])
[2025-07-14 11:52:13.271 | Frame 115] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [129, 518, 307, 679])
[2025-07-14 11:52:13.271 | Frame 115] Detected VEHICLE: Car 0.85 (Conf: 0.85, BBox: [1028, 630, 1213, 682])
[2025-07-14 11:52:13.271 | Frame 115] Detected VEHICLE: Car 0.75 (Conf: 0.75, BBox: [824, 633, 1035, 682])
[2025-07-14 11:52:13.271 | Frame 115] Detected VEHICLE: Truck 0.63 (Conf: 0.63, BBox: [572, 590, 826, 681])
[2025-07-14 11:52:13.271 | Frame 115] Detected VEHICLE: Car 0.61 (Conf: 0.61, BBox: [572, 589, 826, 681])
[2025-07-14 11:52:13.271 | Frame 115] Detected FIRE: FIRE 0.78 (Conf: 0.78, BBox: [662, 200, 764, 395])
[2025-07-14 11:52:13.271 | Frame 115] Detected FIRE: FIRE 0.65 (Conf: 0.65, BBox: [880, 380, 989, 436])
[2025-07-14 11:52:13.804 | Frame 116] Detected HUMAN: Person 0.93 (Conf: 0.93, BBox: [318, 506, 505, 681])
[2025-07-14 11:52:13.804 | Frame 116] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [131, 518, 305, 679])
[2025-07-14 11:52:13.804 | Frame 116] Detected VEHICLE: Car 0.80 (Conf: 0.80, BBox: [1026, 631, 1213, 682])
[2025-07-14 11:52:13.804 | Frame 116] Detected VEHICLE: Truck 0.71 (Conf: 0.71, BBox: [575, 591, 826, 682])
[2025-07-14 11:52:13.804 | Frame 116] Detected FIRE: FIRE 0.80 (Conf: 0.80, BBox: [662, 200, 765, 394])
[2025-07-14 11:52:13.804 | Frame 116] Detected FIRE: FIRE 0.64 (Conf: 0.64, BBox: [879, 378, 990, 436])
[2025-07-14 11:52:14.337 | Frame 117] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [318, 506, 504, 680])
[2025-07-14 11:52:14.337 | Frame 117] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [131, 518, 302, 679])
[2025-07-14 11:52:14.337 | Frame 117] Detected VEHICLE: Car 0.72 (Conf: 0.72, BBox: [1028, 631, 1213, 682])
[2025-07-14 11:52:14.337 | Frame 117] Detected FIRE: FIRE 0.80 (Conf: 0.80, BBox: [662, 200, 765, 393])
[2025-07-14 11:52:14.337 | Frame 117] Detected FIRE: FIRE 0.64 (Conf: 0.64, BBox: [879, 377, 990, 436])
[2025-07-14 11:52:14.931 | Frame 118] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [318, 506, 504, 680])
[2025-07-14 11:52:14.931 | Frame 118] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [133, 518, 302, 679])
[2025-07-14 11:52:14.931 | Frame 118] Detected VEHICLE: Car 0.63 (Conf: 0.63, BBox: [1026, 631, 1213, 682])
[2025-07-14 11:52:14.931 | Frame 118] Detected FIRE: FIRE 0.80 (Conf: 0.80, BBox: [662, 200, 765, 393])
[2025-07-14 11:52:14.931 | Frame 118] Detected FIRE: FIRE 0.64 (Conf: 0.64, BBox: [880, 376, 990, 436])
[2025-07-14 11:52:15.448 | Frame 119] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [318, 506, 504, 680])
[2025-07-14 11:52:15.448 | Frame 119] Detected HUMAN: Person 0.89 (Conf: 0.89, BBox: [135, 518, 302, 679])
[2025-07-14 11:52:15.448 | Frame 119] Detected VEHICLE: Car 0.60 (Conf: 0.60, BBox: [1027, 631, 1213, 682])
[2025-07-14 11:52:15.448 | Frame 119] Detected FIRE: FIRE 0.80 (Conf: 0.80, BBox: [662, 200, 763, 394])
[2025-07-14 11:52:15.448 | Frame 119] Detected FIRE: FIRE 0.64 (Conf: 0.64, BBox: [880, 376, 990, 436])
[2025-07-14 11:52:16.046 | Frame 120] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [318, 506, 504, 680])
[2025-07-14 11:52:16.046 | Frame 120] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [135, 518, 302, 679])
[2025-07-14 11:52:16.046 | Frame 120] Detected VEHICLE: Car 0.52 (Conf: 0.52, BBox: [1029, 631, 1213, 682])
[2025-07-14 11:52:16.046 | Frame 120] Detected FIRE: FIRE 0.80 (Conf: 0.80, BBox: [662, 200, 765, 393])
[2025-07-14 11:52:16.046 | Frame 120] Detected FIRE: FIRE 0.66 (Conf: 0.66, BBox: [879, 372, 990, 436])
[2025-07-14 11:52:16.046 | Frame 120] Detected FIRE: FIRE 0.35 (Conf: 0.35, BBox: [876, 346, 988, 432])
[2025-07-14 11:52:16.592 | Frame 121] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [318, 506, 504, 680])
[2025-07-14 11:52:16.592 | Frame 121] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [137, 518, 302, 679])
[2025-07-14 11:52:16.592 | Frame 121] Detected VEHICLE: Car 0.57 (Conf: 0.57, BBox: [1027, 631, 1213, 682])
[2025-07-14 11:52:16.592 | Frame 121] Detected FIRE: FIRE 0.79 (Conf: 0.79, BBox: [662, 200, 765, 394])
[2025-07-14 11:52:16.592 | Frame 121] Detected FIRE: FIRE 0.63 (Conf: 0.63, BBox: [879, 377, 989, 434])
